index, exposure (ty), pp, 7Be, 13N, 15O, pep
0, 1.0, 10.805516168809788, 41.31979692952186, nan, nan, nan
1, 1.1998399679935987, 9.08820019559376, 36.59467625204377, nan, nan, nan
2, 1.3996799359871974, 7.875490173977805, 32.83351221589455, nan, nan, nan
3, 1.5995199039807961, 6.970589411238408, 29.773106155502617, nan, nan, nan
4, 1.7993598719743948, 6.267808549890019, 27.239366221731665, nan, nan, nan
5, 1.9991998399679936, 5.70516402336902, 25.11153072471061, nan, nan, nan
6, 2.1990398079615923, 5.243831657729627, 23.302853111268895, nan, nan, nan
7, 2.3988797759551908, 4.858216902571468, 21.749310795921648, nan, nan, nan
8, 2.5987197439487897, 4.530741146963474, 20.40260831237979, nan, nan, nan
9, 2.7985597119423886, 4.24891904055311, 19.225644696903093, nan, nan, nan
10, 2.998399679935987, 4.003630727287801, 18.189472672304863, nan, nan, nan
11, 3.1982396479295856, 3.788054498681444, 17.271199884736145, nan, nan, nan
12, 3.3980796159231845, 3.5969825014800283, 16.45250570264357, nan, nan, nan
13, 3.5979195839167835, 3.426367885210496, 15.718571769082617, nan, nan, nan
14, 3.797759551910382, 3.273016771794094, 15.05729737407609, nan, nan, nan
15, 3.9975995199039804, 3.1343736452347395, 14.458714949497988, nan, nan, nan
16, 4.197439487897579, 3.008368631724418, 13.914548708639796, nan, nan, nan
17, 4.397279455891178, 2.8933067596285458, 13.41787730130479, nan, nan, nan
18, 4.597119423884777, 2.7877862980900816, 12.96287312146921, nan, nan, nan
19, 4.796959391878375, 2.690637620358314, 12.544598822348515, nan, nan, nan
20, 4.996799359871974, 2.6008768020691546, 12.158847019723574, nan, nan, nan
21, 5.196639327865573, 2.5176699618558733, 11.802012943759195, nan, nan, nan
22, 5.396479295859171, 2.440305543970564, 11.470992470828763, nan, nan, nan
23, 5.59631926385277, 2.368172548280318, 11.163099880184362, nan, nan, nan
24, 5.796159231846369, 2.300743266644249, 10.876001067472906, nan, nan, nan
25, 5.995999199839968, 2.237559471022724, 10.60765896405649, nan, nan, nan
26, 6.195839167833567, 2.178221272116737, 10.356288664355013, nan, nan, nan
27, 6.395679135827165, 2.122378063422845, 10.12032032671196, nan, nan, nan
28, 6.595519103820764, 2.0697211079171773, 9.898368338257793, nan, nan, nan
29, 6.795359071814363, 2.019977429059165, 9.689205557538534, nan, nan, nan
30, 6.995199039807961, 1.9729047453068367, 9.491741696535968, nan, nan, nan
31, 7.19503900780156, 1.9282872453919246, 9.305005095123276, nan, nan, nan
32, 7.394878975795159, 1.8859320454940394, 9.128127289848521, nan, nan, nan
33, 7.594718943788758, 1.8456662029217585, 8.96032989543903, nan, nan, nan
34, 7.794558911782357, 1.807334186636851, 8.800913409164188, nan, nan, nan
35, 7.994398879775955, 1.7707957248872943, 8.649247620865498, nan, nan, nan
36, 8.194238847769554, 1.7359239657636156, 8.504763369345316, nan, nan, nan
37, 8.394078815763152, 1.7026038987069652, 8.366945432152892, nan, nan, nan
38, 8.59391878375675, 1.6707309946533213, 8.235326373103227, nan, nan, nan
39, 8.79375875175035, 1.6402100301787805, 8.10948120202263, nan, nan, nan
40, 8.993598719743948, 1.6109540671554832, 7.98902272571261, nan, nan, nan
41, 9.193438687737547, 1.5828835643706973, 7.873597489110633, nan, nan, nan
42, 9.393278655731146, 1.5559256015587737, 7.762882222001625, nan, nan, nan
43, 9.593118623724745, 1.5300131995441737, 7.656580720104272, nan, nan, nan
44, 9.792958591718342, 1.5050847228464597, 7.554421100479668, nan, nan, nan
45, 9.992798559711941, 1.4810833532740975, 7.456153380429491, nan, nan, nan
46, 10.19263852770554, 1.45795662482664, 7.361547336719817, nan, nan, nan
47, 10.39247849569914, 1.4356560117079715, 7.27039060836764, nan, nan, nan
48, 10.592318463692738, 1.4141365624851667, 7.18248701158763, nan, nan, nan
